CompoundName	PrecursorMz	ProductMz	LibraryIntensity	NormalizedRetentionTime	SumFormula	SMILES	InChI	TransitionGroupId
LAURYL GALLATE	339.2166	109.02955	0.6572515	60.0	C19H30O5	CCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O	RPWFJAMTCNSJKK-UHFFFAOYSA-N	LAURYL GALLATE_1446
LEUCINE	132.1019	69.0706	0.16716887	60.0	C6H13NO2	CC(C)CC(C(=O)O)N	ROHFNLRQFUQHCH-YFKPBYRVSA-N	LEUCINE_1377
LEUCINE	132.1019	44.05037	1.0	60.0	C6H13NO2	CC(C)CC(C(=O)O)N	ROHFNLRQFUQHCH-YFKPBYRVSA-N	LEUCINE_1375
LINOLENIC ACID	279.23184	57.07241	0.88369304	60.0	C18H30O2	CCC=CCC=CCC=CCCCCCCCC(=O)O	DTOSIQBPPRVQHS-PDBXOOCHSA-N	LINOLENIC ACID_1723
LINOLENIC ACID	279.23184	95.0851	1.0	60.0	C18H30O2	CCC=CCC=CCC=CCCCCCCCC(=O)O	DTOSIQBPPRVQHS-PDBXOOCHSA-N	LINOLENIC ACID_1722
LINOLENIC ACID	279.23184	71.08607	0.4064748	60.0	C18H30O2	CCC=CCC=CCC=CCCCCCCCC(=O)O	DTOSIQBPPRVQHS-PDBXOOCHSA-N	LINOLENIC ACID_1725
LINOLENIC ACID	279.23184	123.07702	0.43944848	60.0	C18H30O2	CCC=CCC=CCC=CCCCCCCCC(=O)O	DTOSIQBPPRVQHS-PDBXOOCHSA-N	LINOLENIC ACID_1724
LINOLENIC ACID	279.23184	149.09502	0.17026378	60.0	C18H30O2	CCC=CCC=CCC=CCCCCCCCC(=O)O	DTOSIQBPPRVQHS-PDBXOOCHSA-N	LINOLENIC ACID_1726
LIPOAMIDE	206.06679	127.06331	0.7739416	60.0	C8H15NOS2	C1CSSC1CCCCC(=O)N	FCCDDURTIIUXBY-UHFFFAOYSA-N	LIPOAMIDE_1705
LIPOAMIDE	206.06679	189.04688	0.85840523	60.0	C8H15NOS2	C1CSSC1CCCCC(=O)N	FCCDDURTIIUXBY-UHFFFAOYSA-N	LIPOAMIDE_1704
LIPOAMIDE	206.06679	161.0516	1.0	60.0	C8H15NOS2	C1CSSC1CCCCC(=O)N	FCCDDURTIIUXBY-UHFFFAOYSA-N	LIPOAMIDE_1703
LIPOAMIDE	206.06679	55.05822	0.7153719	60.0	C8H15NOS2	C1CSSC1CCCCC(=O)N	FCCDDURTIIUXBY-UHFFFAOYSA-N	LIPOAMIDE_1706
LIPOAMIDE	206.06679	101.04225	0.6370735	60.0	C8H15NOS2	C1CSSC1CCCCC(=O)N	FCCDDURTIIUXBY-UHFFFAOYSA-N	LIPOAMIDE_1707
LISINOPRIL	406.23364	360.23138	0.050022338	60.0	C21H31N3O5	C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O	RLAWWYSOJDYHDC-BZSNNMDCSA-N	LISINOPRIL_709
LISINOPRIL	406.23364	142.08932	0.046895936	60.0	C21H31N3O5	C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O	RLAWWYSOJDYHDC-BZSNNMDCSA-N	LISINOPRIL_710
LISINOPRIL	406.23364	246.1528	0.27199644	60.0	C21H31N3O5	C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O	RLAWWYSOJDYHDC-BZSNNMDCSA-N	LISINOPRIL_707
LISINOPRIL	406.23364	309.18472	0.08441269	60.0	C21H31N3O5	C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O	RLAWWYSOJDYHDC-BZSNNMDCSA-N	LISINOPRIL_708
LISINOPRIL	406.23364	84.08362	1.0	60.0	C21H31N3O5	C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O	RLAWWYSOJDYHDC-BZSNNMDCSA-N	LISINOPRIL_706
LORATADINE	383.15207	267.07635	0.9333925	60.0	C22H23ClN2O2	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1	JCCNYMKQOSZNPW-UHFFFAOYSA-N	LORATADINE_1822
LORATADINE	383.15207	281.0922	0.3241563	60.0	C22H23ClN2O2	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1	JCCNYMKQOSZNPW-UHFFFAOYSA-N	LORATADINE_1823
LORATADINE	383.15207	294.09988	0.21758437	60.0	C22H23ClN2O2	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1	JCCNYMKQOSZNPW-UHFFFAOYSA-N	LORATADINE_1824
LORATADINE	383.15207	337.1065	1.0	60.0	C22H23ClN2O2	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1	JCCNYMKQOSZNPW-UHFFFAOYSA-N	LORATADINE_1821
LORATADINE	383.15207	228.05356	0.058614563	60.0	C22H23ClN2O2	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1	JCCNYMKQOSZNPW-UHFFFAOYSA-N	LORATADINE_1825
LUMICHROME	243.08765	198.06786	1.0	60.0	C12H10N4O2	CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3	ZJTJUVIJVLLGSP-UHFFFAOYSA-N	LUMICHROME_110
LUMICHROME	243.08765	172.08727	0.77445644	60.0	C12H10N4O2	CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3	ZJTJUVIJVLLGSP-UHFFFAOYSA-N	LUMICHROME_112
LUMICHROME	243.08765	145.07437	0.29211953	60.0	C12H10N4O2	CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3	ZJTJUVIJVLLGSP-UHFFFAOYSA-N	LUMICHROME_113
LUMICHROME	243.08765	91.05483	0.22780797	60.0	C12H10N4O2	CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3	ZJTJUVIJVLLGSP-UHFFFAOYSA-N	LUMICHROME_114
LUMICHROME	243.08765	103.05523	0.905797	60.0	C12H10N4O2	CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3	ZJTJUVIJVLLGSP-UHFFFAOYSA-N	LUMICHROME_111
LYSINE	147.11281	56.04935	0.44248027	60.0	C6H14N2O2	C(CCN)CC(C(=O)O)N	KDXKERNSBIXSRK-YFKPBYRVSA-N	LYSINE_1211
LYSINE	147.11281	100.9316	0.04486407	60.0	C6H14N2O2	C(CCN)CC(C(=O)O)N	KDXKERNSBIXSRK-YFKPBYRVSA-N	LYSINE_1213
LYSINE	147.11281	84.08097	1.0	60.0	C6H14N2O2	C(CCN)CC(C(=O)O)N	KDXKERNSBIXSRK-YFKPBYRVSA-N	LYSINE_1210
LYSINE	147.11281	130.0862	0.12307487	60.0	C6H14N2O2	C(CCN)CC(C(=O)O)N	KDXKERNSBIXSRK-YFKPBYRVSA-N	LYSINE_1212
MALTITOL	345.13913	181.07843	0.0068415054	60.0	C12H24O11	C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O	VQHSOMBJVWLPSR-WUJBLJFYSA-N	MALTITOL_196
MALTITOL	345.13913	41.04107	0.03990878	60.0	C12H24O11	C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O	VQHSOMBJVWLPSR-WUJBLJFYSA-N	MALTITOL_195
MALTITOL	345.13913	69.07213	0.07126568	60.0	C12H24O11	C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O	VQHSOMBJVWLPSR-WUJBLJFYSA-N	MALTITOL_194
MALTITOL	345.13913	259.066	1.0	60.0	C12H24O11	C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O	VQHSOMBJVWLPSR-WUJBLJFYSA-N	MALTITOL_192
MALTITOL	345.13913	216.045	0.59464085	60.0	C12H24O11	C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O	VQHSOMBJVWLPSR-WUJBLJFYSA-N	MALTITOL_193
MALTOSE	343.12347	204.80647	0.5076586	60.0	C12H22O11	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	GUBGYTABKSRVRQ-PICCSMPSSA-N	MALTOSE_2029
MALTOSE	343.12347	145.04845	0.7410649	60.0	C12H22O11	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	GUBGYTABKSRVRQ-PICCSMPSSA-N	MALTOSE_2028
MALTOSE	343.12347	85.02757	1.0	60.0	C12H22O11	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	GUBGYTABKSRVRQ-PICCSMPSSA-N	MALTOSE_2027
MALTOSE	343.12347	238.86613	0.36834425	60.0	C12H22O11	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	GUBGYTABKSRVRQ-PICCSMPSSA-N	MALTOSE_2030
MALTOSE	343.12347	192.85756	0.34427425	60.0	C12H22O11	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	GUBGYTABKSRVRQ-PICCSMPSSA-N	MALTOSE_2031
MALTOTRIOSE	505.1763	145.04666	1.0	60.0	C18H32O16	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O	FYGDTMLNYKFZSV-DZOUCCHMSA-N	MALTOTRIOSE_401
MALTOTRIOSE	505.1763	163.05695	0.78384286	60.0	C18H32O16	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O	FYGDTMLNYKFZSV-DZOUCCHMSA-N	MALTOTRIOSE_403
MALTOTRIOSE	505.1763	97.02689	0.12882097	60.0	C18H32O16	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O	FYGDTMLNYKFZSV-DZOUCCHMSA-N	MALTOTRIOSE_404
MALTOTRIOSE	505.1763	289.0906	0.07368995	60.0	C18H32O16	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O	FYGDTMLNYKFZSV-DZOUCCHMSA-N	MALTOTRIOSE_405
MANNITOL	183.08632	69.03335	1.0	60.0	C6H14O6	C(C(C(C(C(CO)O)O)O)O)O	FBPFZTCFMRRESA-KVTDHHQDSA-N	MANNITOL_252
MANNITOL	183.08632	111.04417	0.13783334	60.0	C6H14O6	C(C(C(C(C(CO)O)O)O)O)O	FBPFZTCFMRRESA-KVTDHHQDSA-N	MANNITOL_255
MANNITOL	183.08632	41.03811	0.15750001	60.0	C6H14O6	C(C(C(C(C(CO)O)O)O)O)O	FBPFZTCFMRRESA-KVTDHHQDSA-N	MANNITOL_254
MANNITOL	183.08632	85.0283	0.22866668	60.0	C6H14O6	C(C(C(C(C(CO)O)O)O)O)O	FBPFZTCFMRRESA-KVTDHHQDSA-N	MANNITOL_253
MANNOSAMINE	180.08665	162.07597	0.738571	60.0	C6H13NO5	C(C1C(C(C(C(O1)O)N)O)O)O	MSWZFWKMSRAUBD-CBPJZXOFSA-N	MANNOSAMINE_1834
MANNOSAMINE	180.08665	60.04404	0.9163563	60.0	C6H13NO5	C(C1C(C(C(C(O1)O)N)O)O)O	MSWZFWKMSRAUBD-CBPJZXOFSA-N	MANNOSAMINE_1833
MANNOSAMINE	180.08665	72.04441	1.0	60.0	C6H13NO5	C(C1C(C(C(C(O1)O)N)O)O)O	MSWZFWKMSRAUBD-CBPJZXOFSA-N	MANNOSAMINE_1832
MANNOSAMINE	180.08665	98.06013	0.36234337	60.0	C6H13NO5	C(C1C(C(C(C(O1)O)N)O)O)O	MSWZFWKMSRAUBD-CBPJZXOFSA-N	MANNOSAMINE_1835
MANNOSAMINE	180.08665	144.06592	0.21977651	60.0	C6H13NO5	C(C1C(C(C(C(O1)O)N)O)O)O	MSWZFWKMSRAUBD-CBPJZXOFSA-N	MANNOSAMINE_1836
MANNOSE	181.07066	145.0465	0.10213675	60.0	C6H12O6	C(C1C(C(C(C(O1)O)O)O)O)O	WQZGKKKJIJFFOK-QTVWNMPRSA-N	MANNOSE_1159
MANNOSE	181.07066	97.0264	0.07777779	60.0	C6H12O6	C(C1C(C(C(C(O1)O)O)O)O)O	WQZGKKKJIJFFOK-QTVWNMPRSA-N	MANNOSE_1160
MANNOSE	181.07066	85.0262	1.0	60.0	C6H12O6	C(C1C(C(C(C(O1)O)O)O)O)O	WQZGKKKJIJFFOK-QTVWNMPRSA-N	MANNOSE_1157
MANNOSE	181.07066	57.03227	0.5837607	60.0	C6H12O6	C(C1C(C(C(C(O1)O)O)O)O)O	WQZGKKKJIJFFOK-QTVWNMPRSA-N	MANNOSE_1158
MANNOSE 6-PHOSPHATE	261.037	53.03786	0.11786104	60.0	C6H13O9P	C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O	NBSCHQHZLSJFNQ-QTVWNMPRSA-N	MANNOSE 6-PHOSPHATE_67
MANNOSE 6-PHOSPHATE	261.037	243.02664	0.27428156	60.0	C6H13O9P	C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O	NBSCHQHZLSJFNQ-QTVWNMPRSA-N	MANNOSE 6-PHOSPHATE_66
MELATONIN	233.12845	174.0933	1.0	60.0	C13H16N2O2	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	DRLFMBDRBRZALE-UHFFFAOYSA-N	MELATONIN_2126
MELATONIN	233.12845	131.07455	0.5044671	60.0	C13H16N2O2	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	DRLFMBDRBRZALE-UHFFFAOYSA-N	MELATONIN_2127
MELATONIN	233.12845	115.05561	0.074824505	60.0	C13H16N2O2	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	DRLFMBDRBRZALE-UHFFFAOYSA-N	MELATONIN_2128
MELATONIN	233.12845	216.10382	0.03940651	60.0	C13H16N2O2	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	DRLFMBDRBRZALE-UHFFFAOYSA-N	MELATONIN_2129
MELATONIN	233.12845	91.0558	0.02776005	60.0	C13H16N2O2	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	DRLFMBDRBRZALE-UHFFFAOYSA-N	MELATONIN_2130
MELIBIOSE	343.12347	97.02857	0.18261291	60.0	C12H22O11	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	DLRVVLDZNNYCBX-ABXHMFFYSA-N	MELIBIOSE_1358
MELIBIOSE	343.12347	163.0602	0.5910636	60.0	C12H22O11	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	DLRVVLDZNNYCBX-ABXHMFFYSA-N	MELIBIOSE_1356
MELIBIOSE	343.12347	61.02836	0.63477415	60.0	C12H22O11	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	DLRVVLDZNNYCBX-ABXHMFFYSA-N	MELIBIOSE_1355
MEMANTINE	180.17468	163.13696	1.0	60.0	C12H21N	CC12CC3CC(C1)(CC(C3)(C2)N)C	BUGYDGFZZOZRHP-UHFFFAOYSA-N	MEMANTINE_1732
MEMANTINE	180.17468	107.07319	0.80952376	60.0	C12H21N	CC12CC3CC(C1)(CC(C3)(C2)N)C	BUGYDGFZZOZRHP-UHFFFAOYSA-N	MEMANTINE_1733
MEMANTINE	180.17468	79.0428	0.09573412	60.0	C12H21N	CC12CC3CC(C1)(CC(C3)(C2)N)C	BUGYDGFZZOZRHP-UHFFFAOYSA-N	MEMANTINE_1734
MEMANTINE	180.17468	121.08907	0.055555556	60.0	C12H21N	CC12CC3CC(C1)(CC(C3)(C2)N)C	BUGYDGFZZOZRHP-UHFFFAOYSA-N	MEMANTINE_1735
MEMANTINE	180.17468	55.04407	0.052083336	60.0	C12H21N	CC12CC3CC(C1)(CC(C3)(C2)N)C	BUGYDGFZZOZRHP-UHFFFAOYSA-N	MEMANTINE_1736
METHIONINE	150.05832	104.05321	0.32317156	60.0	C5H11NO2S	CSCCC(C(=O)O)N	FFEARJCKVFRZRR-BYPYZUCNSA-N	METHIONINE_1168
METHIONINE	150.05832	56.0497	1.0	60.0	C5H11NO2S	CSCCC(C(=O)O)N	FFEARJCKVFRZRR-BYPYZUCNSA-N	METHIONINE_1166
METHIONINE	150.05832	61.01109	0.8357975	60.0	C5H11NO2S	CSCCC(C(=O)O)N	FFEARJCKVFRZRR-BYPYZUCNSA-N	METHIONINE_1167
METHIONINE	150.05832	133.03249	0.24636924	60.0	C5H11NO2S	CSCCC(C(=O)O)N	FFEARJCKVFRZRR-BYPYZUCNSA-N	METHIONINE_1169
METHIONINE SULFOXIMINE	181.06413	148.90883	0.002930403	60.0	C5H12N2O3S	CS(=N)(=O)CCC(C(=O)O)N	SXTAYKAGBXMACB-DPVSGNNYSA-N	METHIONINE SULFOXIMINE_933
METHIONINE SULFOXIMINE	181.06413	56.04924	1.0	60.0	C5H12N2O3S	CS(=N)(=O)CCC(C(=O)O)N	SXTAYKAGBXMACB-DPVSGNNYSA-N	METHIONINE SULFOXIMINE_930
METHIONINE SULFOXIMINE	181.06413	102.05483	0.992674	60.0	C5H12N2O3S	CS(=N)(=O)CCC(C(=O)O)N	SXTAYKAGBXMACB-DPVSGNNYSA-N	METHIONINE SULFOXIMINE_931
METHIONINE SULFOXIMINE	181.06413	74.02303	0.47655678	60.0	C5H12N2O3S	CS(=N)(=O)CCC(C(=O)O)N	SXTAYKAGBXMACB-DPVSGNNYSA-N	METHIONINE SULFOXIMINE_932
METHOXAMINE	212.12811	91.05447	0.48719496	60.0	C11H17NO3	CC(C(C1=C(C=CC(=C1)OC)OC)O)N	WJAJPNHVVFWKKL-UHFFFAOYSA-N	METHOXAMINE_1289
METHOXAMINE	212.12811	55.01825	0.52853394	60.0	C11H17NO3	CC(C(C1=C(C=CC(=C1)OC)OC)O)N	WJAJPNHVVFWKKL-UHFFFAOYSA-N	METHOXAMINE_1288
METHOXAMINE	212.12811	123.04461	0.6327888	60.0	C11H17NO3	CC(C(C1=C(C=CC(=C1)OC)OC)O)N	WJAJPNHVVFWKKL-UHFFFAOYSA-N	METHOXAMINE_1287
METHOXAMINE	212.12811	162.09167	0.84835637	60.0	C11H17NO3	CC(C(C1=C(C=CC(=C1)OC)OC)O)N	WJAJPNHVVFWKKL-UHFFFAOYSA-N	METHOXAMINE_1286
METHOXAMINE	212.12811	194.1181	1.0	60.0	C11H17NO3	CC(C(C1=C(C=CC(=C1)OC)OC)O)N	WJAJPNHVVFWKKL-UHFFFAOYSA-N	METHOXAMINE_1285
METHYL INDOLE-3-ACETATE	190.08626	162.05727	0.0033333332	60.0	C11H11NO2	COC(=O)CC1=CNC2=CC=CC=C21	KTHADMDGDNYQRX-UHFFFAOYSA-N	METHYL INDOLE-3-ACETATE_1591
METHYL INDOLE-3-ACETATE	190.08626	103.05534	0.16666667	60.0	C11H11NO2	COC(=O)CC1=CNC2=CC=CC=C21	KTHADMDGDNYQRX-UHFFFAOYSA-N	METHYL INDOLE-3-ACETATE_1588
METHYL INDOLE-3-ACETATE	190.08626	77.03925	0.16566667	60.0	C11H11NO2	COC(=O)CC1=CNC2=CC=CC=C21	KTHADMDGDNYQRX-UHFFFAOYSA-N	METHYL INDOLE-3-ACETATE_1589
METHYL INDOLE-3-ACETATE	190.08626	130.06606	1.0	60.0	C11H11NO2	COC(=O)CC1=CNC2=CC=CC=C21	KTHADMDGDNYQRX-UHFFFAOYSA-N	METHYL INDOLE-3-ACETATE_1587
METHYL INDOLE-3-ACETATE	190.08626	51.02352	0.013833333	60.0	C11H11NO2	COC(=O)CC1=CNC2=CC=CC=C21	KTHADMDGDNYQRX-UHFFFAOYSA-N	METHYL INDOLE-3-ACETATE_1590
METHYL NICOTINIC ACID	138.05495	78.03627	1.0	60.0	C7H7NO2	COC(=O)C1=CN=CC=C1	YNBADRVTZLEFNH-UHFFFAOYSA-N	METHYL NICOTINIC ACID_892
METHYL NICOTINIC ACID	138.05495	108.04767	0.071394004	60.0	C7H7NO2	COC(=O)C1=CN=CC=C1	YNBADRVTZLEFNH-UHFFFAOYSA-N	METHYL NICOTINIC ACID_894
METHYL NICOTINIC ACID	138.05495	52.0326	0.2817038	60.0	C7H7NO2	COC(=O)C1=CN=CC=C1	YNBADRVTZLEFNH-UHFFFAOYSA-N	METHYL NICOTINIC ACID_893
METHYL VANILLATE	183.06519	107.05132	0.7460203	60.0	C9H10O4	COC1=C(C=CC(=C1)C(=O)OC)O	BVWTXUYLKBHMOX-UHFFFAOYSA-N	METHYL VANILLATE_273
METHYL VANILLATE	183.06519	59.01425	1.0	60.0	C9H10O4	COC1=C(C=CC(=C1)C(=O)OC)O	BVWTXUYLKBHMOX-UHFFFAOYSA-N	METHYL VANILLATE_270
METHYL VANILLATE	183.06519	124.0512	0.5535456	60.0	C9H10O4	COC1=C(C=CC(=C1)C(=O)OC)O	BVWTXUYLKBHMOX-UHFFFAOYSA-N	METHYL VANILLATE_274
METHYL VIOLOGEN	257.06067	159.02306	0.6716418	60.0	C12H14Cl2N2	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C.[Cl-].[Cl-]	FIKAKWIAUPDISJ-UHFFFAOYSA-L	METHYL VIOLOGEN_1295
METHYL VIOLOGEN	257.06067	229.06558	0.4600527	60.0	C12H14Cl2N2	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C.[Cl-].[Cl-]	FIKAKWIAUPDISJ-UHFFFAOYSA-L	METHYL VIOLOGEN_1296
METHYL VIOLOGEN	257.06067	185.07658	0.20895524	60.0	C12H14Cl2N2	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C.[Cl-].[Cl-]	FIKAKWIAUPDISJ-UHFFFAOYSA-L	METHYL VIOLOGEN_1297
METHYL VIOLOGEN	257.06067	115.03363	1.0	60.0	C12H14Cl2N2	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C.[Cl-].[Cl-]	FIKAKWIAUPDISJ-UHFFFAOYSA-L	METHYL VIOLOGEN_1294
METHYL VIOLOGEN	257.06067	55.93525	0.1479368	60.0	C12H14Cl2N2	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C.[Cl-].[Cl-]	FIKAKWIAUPDISJ-UHFFFAOYSA-L	METHYL VIOLOGEN_1298
METHYLMALONIC ACID	119.03388	91.05456	0.4202982	60.0	C4H6O4	CC(C(=O)O)C(=O)O	ZIYVHBGGAOATLY-UHFFFAOYSA-N	METHYLMALONIC ACID_1149
METHYLMALONIC ACID	119.03388	73.02935	0.5977638	60.0	C4H6O4	CC(C(=O)O)C(=O)O	ZIYVHBGGAOATLY-UHFFFAOYSA-N	METHYLMALONIC ACID_1148
METHYLMALONIC ACID	119.03388	45.0342	1.0	60.0	C4H6O4	CC(C(=O)O)C(=O)O	ZIYVHBGGAOATLY-UHFFFAOYSA-N	METHYLMALONIC ACID_1147
METHYLSUCCINIC ACID	133.04953	45.01122	1.0	60.0	C5H8O4	CC(CC(=O)O)C(=O)O	WXUAQHNMJWJLTG-UHFFFAOYSA-N	METHYLSUCCINIC ACID_759
METHYLSUCCINIC ACID	133.04953	87.04499	0.3410534	60.0	C5H8O4	CC(CC(=O)O)C(=O)O	WXUAQHNMJWJLTG-UHFFFAOYSA-N	METHYLSUCCINIC ACID_761
METHYLSUCCINIC ACID	133.04953	115.03916	0.3474038	60.0	C5H8O4	CC(CC(=O)O)C(=O)O	WXUAQHNMJWJLTG-UHFFFAOYSA-N	METHYLSUCCINIC ACID_760
MEVALONOLACTONE	131.07027	113.06169	0.09879628	60.0	C6H10O3	CC1(CCOC(=O)C1)O	JYVXNLLUYHCIIH-LURJTMIESA-N	MEVALONOLACTONE_199
MEVALONOLACTONE	131.07027	43.01888	1.0	60.0	C6H10O3	CC1(CCOC(=O)C1)O	JYVXNLLUYHCIIH-LURJTMIESA-N	MEVALONOLACTONE_197
MEVALONOLACTONE	131.07027	69.07143	0.60322505	60.0	C6H10O3	CC1(CCOC(=O)C1)O	JYVXNLLUYHCIIH-LURJTMIESA-N	MEVALONOLACTONE_198
MYO-INOSITOL	181.07066	127.03988	0.04290429	60.0	C6H12O6	C1(C(C(C(C(C1O)O)O)O)O)O	CDAISMWEOUEBRE-UHFFFAOYSA-N	MYO-INOSITOL_2012
MYO-INOSITOL	181.07066	163.06102	0.0132013215	60.0	C6H12O6	C1(C(C(C(C(C1O)O)O)O)O)O	CDAISMWEOUEBRE-UHFFFAOYSA-N	MYO-INOSITOL_2013
MYO-INOSITOL	181.07066	109.02935	0.44430697	60.0	C6H12O6	C1(C(C(C(C(C1O)O)O)O)O)O	CDAISMWEOUEBRE-UHFFFAOYSA-N	MYO-INOSITOL_2011
MYO-INOSITOL	181.07066	53.03943	0.4962872	60.0	C6H12O6	C1(C(C(C(C(C1O)O)O)O)O)O	CDAISMWEOUEBRE-UHFFFAOYSA-N	MYO-INOSITOL_2010
MYO-INOSITOL	181.07066	81.03405	1.0	60.0	C6H12O6	C1(C(C(C(C(C1O)O)O)O)O)O	CDAISMWEOUEBRE-UHFFFAOYSA-N	MYO-INOSITOL_2009
MYRICETIN	319.04483	137.01855	0.19516908	60.0	C15H10O8	C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	IKMDFBPHZNJCSN-UHFFFAOYSA-N	MYRICETIN_1252
MYRICETIN	319.04483	245.03958	0.23478262	60.0	C15H10O8	C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	IKMDFBPHZNJCSN-UHFFFAOYSA-N	MYRICETIN_1251
MYRICETIN	319.04483	68.99296	0.2608696	60.0	C15H10O8	C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	IKMDFBPHZNJCSN-UHFFFAOYSA-N	MYRICETIN_1250
MYRICETIN	319.04483	217.0438	0.3468599	60.0	C15H10O8	C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	IKMDFBPHZNJCSN-UHFFFAOYSA-N	MYRICETIN_1249
MYRICETIN	319.04483	153.0133	1.0	60.0	C15H10O8	C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	IKMDFBPHZNJCSN-UHFFFAOYSA-N	MYRICETIN_1248
N,N-DIMETHYLGLYCINE	104.0706	58.06115	1.0	60.0	C4H9NO2	CN(C)CC(=O)O	FFDGPVCHZBVARC-UHFFFAOYSA-N	N,N-DIMETHYLGLYCINE_150
N,N-DIMETHYLGLYCINE	104.0706	43.0378	0.20333333	60.0	C4H9NO2	CN(C)CC(=O)O	FFDGPVCHZBVARC-UHFFFAOYSA-N	N,N-DIMETHYLGLYCINE_151
N-(3-INDOLYLACETYL)-ALANINE	247.10771	90.05252	0.108	60.0	C13H14N2O3	CC(C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21	FBDCJLXTUCMFLF-QMMMGPOBSA-N	N-(3-INDOLYLACETYL)-ALANINE_1196
N-(3-INDOLYLACETYL)-ALANINE	247.10771	44.04737	0.047666665	60.0	C13H14N2O3	CC(C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21	FBDCJLXTUCMFLF-QMMMGPOBSA-N	N-(3-INDOLYLACETYL)-ALANINE_1197
